enterprise_id,gst_score,upi_score,aa_score,epfo_score,overall_score,risk_tier,confidence,actual_default
MSME100419,86.0,88.6,88.3,85.5,87.3,A - Strong,4/4,0
MSME100420,81.4,92.7,,92.6,87.0,A - Strong,3/4,0
MSME100421,,67.8,58.6,,62.8,B - Moderate,2/4,0
MSME100422,82.4,92.1,72.6,,81.8,A - Strong,3/4,0
MSME100423,,,,,,Unscoreable,0/4,0
MSME100424,89.4,93.2,,,91.0,A - Strong,2/4,0
MSME100425,38.1,45.5,56.4,,46.3,C - Weak,3/4,1
MSME100426,,52.4,78.8,,66.8,B - Moderate,2/4,0
MSME100427,63.9,,,,63.9,B - Moderate,1/4,0
MSME100428,78.5,83.6,63.8,,75.0,A - Strong,3/4,0
MSME100429,71.6,,71.6,,71.6,B - Moderate,2/4,0
MSME100430,75.5,87.6,,,80.5,A - Strong,2/4,0
MSME100431,,28.3,34.7,32.0,31.8,D - High Risk,3/4,0
MSME100432,88.6,92.1,87.2,,89.1,A - Strong,3/4,0
MSME100433,79.7,82.6,85.7,,82.5,A - Strong,3/4,0
MSME100434,,49.6,,,49.6,C - Weak,1/4,0
MSME100435,69.3,82.2,,,74.7,B - Moderate,2/4,0
MSME100436,68.2,67.2,,,67.8,B - Moderate,2/4,0
MSME100437,68.0,75.7,,,71.2,B - Moderate,2/4,0
MSME100438,,85.9,88.3,,87.2,A - Strong,2/4,0
MSME100439,61.0,,,,61.0,B - Moderate,1/4,0
MSME100440,,79.8,76.9,60.6,75.5,A - Strong,3/4,0
MSME100441,27.9,34.2,,,30.5,D - High Risk,2/4,1
MSME100442,40.9,,43.4,33.5,40.9,C - Weak,3/4,0
MSME100443,25.9,27.5,,,26.6,D - High Risk,2/4,0
MSME100444,,77.1,,,77.1,A - Strong,1/4,0
MSME100445,85.4,92.7,,85.3,88.0,A - Strong,3/4,0
MSME100446,68.8,,,,68.8,B - Moderate,1/4,0
MSME100447,80.8,,86.6,,83.5,A - Strong,2/4,0
MSME100448,,84.9,78.1,,81.2,A - Strong,2/4,0
MSME100449,,87.9,,,87.9,A - Strong,1/4,0
MSME100450,54.1,67.1,,,59.5,B - Moderate,2/4,0
MSME100451,80.1,,,89.8,82.3,A - Strong,2/4,0
MSME100452,78.5,72.1,74.7,84.3,76.3,A - Strong,4/4,0
MSME100453,23.7,27.8,,,25.4,D - High Risk,2/4,0
MSME100454,30.9,64.1,,,44.7,C - Weak,2/4,0
MSME100455,81.3,86.6,83.9,,83.6,A - Strong,3/4,0
MSME100456,87.7,93.4,92.0,91.3,90.8,A - Strong,4/4,0
MSME100457,63.8,80.1,75.2,,72.1,B - Moderate,3/4,0
MSME100458,30.8,,38.8,,34.5,D - High Risk,2/4,0
MSME100459,86.7,90.5,92.7,93.9,90.2,A - Strong,4/4,0
MSME100460,,59.7,69.0,,64.8,B - Moderate,2/4,0
MSME100461,,45.7,56.2,,51.4,C - Weak,2/4,1
MSME100462,81.4,87.1,,82.2,83.6,A - Strong,3/4,0
MSME100463,64.9,52.7,69.0,,62.9,B - Moderate,3/4,0
MSME100464,,32.7,,,32.7,D - High Risk,1/4,0
MSME100465,34.1,,35.7,,34.8,D - High Risk,2/4,0
MSME100466,81.6,86.1,,91.4,84.6,A - Strong,3/4,0
MSME100467,64.1,,,57.1,62.5,B - Moderate,2/4,0
MSME100468,,50.2,,,50.2,C - Weak,1/4,0
MSME100469,,32.7,,,32.7,D - High Risk,1/4,0
MSME100470,28.5,40.8,21.2,,29.5,D - High Risk,3/4,0
MSME100471,61.9,76.7,,66.9,67.9,B - Moderate,3/4,0
MSME100472,54.4,62.3,57.2,,57.5,B - Moderate,3/4,0
MSME100473,58.5,57.5,,,58.1,B - Moderate,2/4,0
MSME100474,,,62.3,,62.3,B - Moderate,1/4,0
MSME100475,74.9,,84.3,,79.2,A - Strong,2/4,0
MSME100476,54.7,67.7,52.2,,57.5,B - Moderate,3/4,0
MSME100477,,44.4,51.4,,48.2,C - Weak,2/4,0
MSME100478,,,,,,Unscoreable,0/4,0
MSME100479,,62.9,57.2,,59.8,B - Moderate,2/4,0
MSME100480,30.5,53.4,,,40.0,C - Weak,2/4,0
MSME100481,,77.0,,60.3,72.2,B - Moderate,2/4,0
MSME100482,17.3,25.7,,,20.8,D - High Risk,2/4,1
MSME100483,48.9,68.9,,62.1,57.9,B - Moderate,3/4,0
MSME100484,45.5,49.7,,,47.2,C - Weak,2/4,0
MSME100485,62.4,71.7,72.0,,68.2,B - Moderate,3/4,0
MSME100486,88.1,93.6,91.6,,90.8,A - Strong,3/4,0
MSME100487,,82.1,77.1,,79.4,A - Strong,2/4,0
MSME100488,,23.7,,,23.7,D - High Risk,1/4,1
MSME100489,,27.3,,,27.3,D - High Risk,1/4,0
MSME100490,,,,,,Unscoreable,0/4,0
MSME100491,54.5,74.5,,53.4,61.5,B - Moderate,3/4,0
MSME100492,79.2,88.0,,,82.9,A - Strong,2/4,1
MSME100493,38.0,68.1,,45.6,49.8,C - Weak,3/4,0
MSME100494,61.6,81.3,,,69.8,B - Moderate,2/4,0
MSME100495,,21.9,,,21.9,D - High Risk,1/4,1
MSME100496,,33.2,,,33.2,D - High Risk,1/4,0
MSME100497,,74.0,83.3,89.1,80.6,A - Strong,3/4,0
MSME100498,,39.1,,,39.1,C - Weak,1/4,1
MSME100499,,59.7,56.4,,57.9,B - Moderate,2/4,0
MSME100500,77.9,74.5,84.3,80.6,79.2,A - Strong,4/4,0
MSME100501,76.0,79.1,60.8,,71.8,B - Moderate,3/4,0
MSME100502,89.8,91.7,89.2,91.5,90.3,A - Strong,4/4,0
MSME100503,54.3,84.6,,,66.9,B - Moderate,2/4,0
MSME100504,,46.0,,,46.0,C - Weak,1/4,0
MSME100505,84.3,83.7,90.6,82.4,85.8,A - Strong,4/4,0
MSME100506,,38.1,53.8,,46.7,C - Weak,2/4,0
MSME100507,85.1,84.8,,,85.0,A - Strong,2/4,0
MSME100508,,51.2,,,51.2,C - Weak,1/4,1
MSME100509,48.5,,,,48.5,C - Weak,1/4,0
MSME100510,87.9,91.5,,,89.4,A - Strong,2/4,0
MSME100511,47.6,,22.3,,35.9,C - Weak,2/4,0
MSME100512,,57.0,,,57.0,B - Moderate,1/4,0
MSME100513,,20.7,19.4,,20.0,D - High Risk,2/4,1
MSME100514,,87.0,91.6,,89.5,A - Strong,2/4,0
MSME100515,45.5,55.6,55.4,56.9,52.1,C - Weak,4/4,0
MSME100516,44.8,47.8,,,46.0,C - Weak,2/4,0
MSME100517,,,,18.4,18.4,D - High Risk,1/4,1
MSME100518,,60.1,,,60.1,B - Moderate,1/4,0
MSME100519,86.3,86.0,,70.8,84.0,A - Strong,3/4,0
MSME100520,79.4,77.0,,65.4,76.5,A - Strong,3/4,0
MSME100521,,53.9,,,53.9,C - Weak,1/4,0
MSME100522,35.0,,,,35.0,C - Weak,1/4,1
MSME100523,65.8,67.2,,,66.4,B - Moderate,2/4,0
MSME100524,67.0,62.9,68.9,,66.5,B - Moderate,3/4,0
MSME100525,48.6,52.3,36.8,,45.7,C - Weak,3/4,0
MSME100526,,,36.8,48.8,39.8,C - Weak,2/4,0
MSME100527,75.1,,,72.8,74.6,B - Moderate,2/4,0
MSME100528,83.2,88.0,86.8,,85.7,A - Strong,3/4,0
MSME100529,60.7,62.6,,,61.5,B - Moderate,2/4,0
MSME100530,54.4,51.2,,,53.1,C - Weak,2/4,0
MSME100531,84.9,88.7,78.0,89.6,84.2,A - Strong,4/4,0
MSME100532,,,,,,Unscoreable,0/4,1
MSME100533,45.6,,,40.5,44.5,C - Weak,2/4,1
MSME100534,,82.1,71.4,,76.3,A - Strong,2/4,0
MSME100535,,,46.7,,46.7,C - Weak,1/4,0
MSME100536,,65.7,,,65.7,B - Moderate,1/4,0
MSME100537,,68.1,40.5,,53.0,C - Weak,2/4,0
MSME100538,,29.1,38.6,,34.3,D - High Risk,2/4,0
MSME100539,51.3,66.7,,,57.7,B - Moderate,2/4,0
MSME100540,68.5,,,67.6,68.3,B - Moderate,2/4,0
MSME100541,,82.2,64.0,,72.3,B - Moderate,2/4,0
MSME100542,31.4,45.3,,,37.2,C - Weak,2/4,0
MSME100543,84.5,85.4,84.6,,84.8,A - Strong,3/4,0
MSME100544,84.6,82.5,83.2,,83.6,A - Strong,3/4,0
MSME100545,,28.4,35.9,,32.5,D - High Risk,2/4,1
MSME100546,65.1,71.0,78.1,70.6,71.0,B - Moderate,4/4,0
MSME100547,,42.1,26.0,,33.3,D - High Risk,2/4,0
MSME100548,69.0,67.5,76.3,,71.0,B - Moderate,3/4,0
MSME100549,,25.2,,16.9,22.8,D - High Risk,2/4,1
MSME100550,47.6,58.4,,,52.1,C - Weak,2/4,0
MSME100551,67.8,90.8,78.8,,77.9,A - Strong,3/4,0
MSME100552,,,82.0,88.4,83.6,A - Strong,2/4,0
MSME100553,57.0,,87.7,84.7,73.0,B - Moderate,3/4,0
MSME100554,90.2,91.0,,,90.5,A - Strong,2/4,0
MSME100555,,32.6,,,32.6,D - High Risk,1/4,0
MSME100556,34.3,,29.3,,32.0,D - High Risk,2/4,0
MSME100557,,82.8,82.4,,82.6,A - Strong,2/4,0
MSME100558,,23.9,,,23.9,D - High Risk,1/4,0
MSME100559,20.3,29.3,,,24.1,D - High Risk,2/4,0
MSME100560,82.2,87.6,83.5,,84.1,A - Strong,3/4,0
MSME100561,20.1,25.4,,,22.3,D - High Risk,2/4,1
MSME100562,,49.0,49.6,,49.3,C - Weak,2/4,0
MSME100563,28.6,52.6,,,38.6,C - Weak,2/4,0
MSME100564,37.7,59.5,17.0,49.7,38.1,C - Weak,4/4,0
MSME100565,,30.4,,,30.4,D - High Risk,1/4,0
MSME100566,58.2,54.4,,,56.6,B - Moderate,2/4,0
MSME100567,,25.1,,,25.1,D - High Risk,1/4,0
MSME100568,55.6,63.4,47.3,50.6,54.6,C - Weak,4/4,0
MSME100569,79.2,81.4,70.1,,76.8,A - Strong,3/4,0
MSME100570,35.4,58.6,65.4,,51.8,C - Weak,3/4,0
MSME100571,,54.7,,,54.7,C - Weak,1/4,0
MSME100572,,32.0,,,32.0,D - High Risk,1/4,0
MSME100573,37.7,54.1,,,44.5,C - Weak,2/4,0
MSME100574,,27.0,14.7,,20.3,D - High Risk,2/4,1
MSME100575,,76.5,75.8,,76.1,A - Strong,2/4,0
MSME100576,73.0,79.5,,,75.7,A - Strong,2/4,0
MSME100577,82.6,86.4,63.3,,77.2,A - Strong,3/4,0
MSME100578,74.1,86.8,77.6,,78.8,A - Strong,3/4,0
MSME100579,,38.8,,,38.8,C - Weak,1/4,0
MSME100580,18.5,18.5,28.0,,21.7,D - High Risk,3/4,0
MSME100581,57.9,63.6,,,60.3,B - Moderate,2/4,0
MSME100582,86.9,93.9,,,89.8,A - Strong,2/4,0
MSME100583,,36.4,24.1,,29.7,D - High Risk,2/4,0
MSME100584,52.8,64.6,54.6,51.2,56.1,B - Moderate,4/4,0
MSME100585,82.1,,,48.9,74.7,B - Moderate,2/4,0
MSME100586,,80.9,78.5,,79.6,A - Strong,2/4,0
MSME100587,61.7,65.9,52.8,,59.9,B - Moderate,3/4,0
MSME100588,,66.6,,,66.6,B - Moderate,1/4,0
MSME100589,30.8,48.3,,,38.1,C - Weak,2/4,0
MSME100590,92.1,91.9,89.7,91.7,91.3,A - Strong,4/4,0
MSME100591,,33.1,,,33.1,D - High Risk,1/4,1
MSME100592,,58.2,,,58.2,B - Moderate,1/4,0
MSME100593,72.0,89.2,79.4,,79.2,A - Strong,3/4,0
MSME100594,,45.3,,,45.3,C - Weak,1/4,0
MSME100595,,75.0,,,75.0,A - Strong,1/4,0
MSME100596,83.2,83.7,78.7,,81.8,A - Strong,3/4,0
MSME100597,26.5,,34.8,,30.3,D - High Risk,2/4,0
MSME100598,83.6,,,,83.6,A - Strong,1/4,0
MSME100599,60.2,55.3,,,58.2,B - Moderate,2/4,0
MSME100600,59.5,68.7,,,63.3,B - Moderate,2/4,1
MSME100601,71.0,66.6,76.9,,71.7,B - Moderate,3/4,1
MSME100602,,27.2,,,27.2,D - High Risk,1/4,1
MSME100603,39.7,,44.7,53.3,43.5,C - Weak,3/4,0
MSME100604,80.2,,88.5,90.2,84.9,A - Strong,3/4,0
MSME100605,20.0,,14.4,,17.4,D - High Risk,2/4,1
MSME100606,64.0,,,,64.0,B - Moderate,1/4,0
MSME100607,56.3,54.7,,61.2,56.4,B - Moderate,3/4,0
MSME100608,63.4,73.8,64.6,70.3,67.0,B - Moderate,4/4,1
MSME100609,49.7,,61.9,,55.3,B - Moderate,2/4,0
MSME100610,74.6,68.3,,,72.0,B - Moderate,2/4,0
MSME100611,,29.8,,,29.8,D - High Risk,1/4,0
MSME100612,,40.0,,31.9,37.7,C - Weak,2/4,0
MSME100613,69.1,,54.3,,62.3,B - Moderate,2/4,0
MSME100614,,70.6,,,70.6,B - Moderate,1/4,0
MSME100615,,,29.0,,29.0,D - High Risk,1/4,1
MSME100616,61.5,,,,61.5,B - Moderate,1/4,0
MSME100617,79.4,,,72.4,77.8,A - Strong,2/4,0
MSME100618,,62.1,51.2,,56.2,B - Moderate,2/4,0
MSME100619,,35.9,15.8,,24.9,D - High Risk,2/4,0
MSME100620,,30.4,,,30.4,D - High Risk,1/4,0
MSME100621,89.8,85.9,,,88.2,A - Strong,2/4,0
MSME100622,74.8,,48.8,72.2,64.1,B - Moderate,3/4,0
MSME100623,40.0,54.4,,,46.0,C - Weak,2/4,0
MSME100624,65.3,75.4,,,69.5,B - Moderate,2/4,0
MSME100625,87.7,93.4,90.2,,90.1,A - Strong,3/4,0
MSME100626,,44.5,43.9,,44.2,C - Weak,2/4,0
MSME100627,78.6,73.9,58.8,,70.7,B - Moderate,3/4,0
MSME100628,72.2,75.9,75.8,,74.4,B - Moderate,3/4,0
MSME100629,85.5,83.5,,,84.7,A - Strong,2/4,0
MSME100630,,49.5,,,49.5,C - Weak,1/4,0
MSME100631,55.5,,71.7,,63.0,B - Moderate,2/4,0
MSME100632,,43.7,,,43.7,C - Weak,1/4,0
MSME100633,44.1,65.4,49.2,,51.7,C - Weak,3/4,0
MSME100634,70.8,72.6,,,71.5,B - Moderate,2/4,0
MSME100635,,67.1,,,67.1,B - Moderate,1/4,0
MSME100636,,,,50.7,50.7,C - Weak,1/4,0
MSME100637,68.2,81.9,,53.5,71.0,B - Moderate,3/4,0
MSME100638,88.1,86.1,84.2,77.5,85.4,A - Strong,4/4,0
MSME100639,77.9,,77.8,,77.9,A - Strong,2/4,0
MSME100640,54.2,82.6,,88.6,69.3,B - Moderate,3/4,0
MSME100641,68.2,71.2,82.9,,73.9,B - Moderate,3/4,0
MSME100642,56.7,40.8,47.9,55.1,49.9,C - Weak,4/4,0
MSME100643,87.5,83.5,,,85.8,A - Strong,2/4,0
MSME100644,,64.3,,,64.3,B - Moderate,1/4,0
MSME100645,89.1,90.8,86.0,,88.5,A - Strong,3/4,0
MSME100646,,82.3,,,82.3,A - Strong,1/4,0
MSME100647,,49.0,,,49.0,C - Weak,1/4,1
MSME100648,32.2,36.7,45.9,,38.0,C - Weak,3/4,1
MSME100649,42.6,,,,42.6,C - Weak,1/4,0
MSME100650,48.5,38.7,,,44.4,C - Weak,2/4,0
MSME100651,25.4,40.6,23.7,30.1,29.2,D - High Risk,4/4,1
MSME100652,82.5,,,,82.5,A - Strong,1/4,0
MSME100653,80.5,92.6,,,85.5,A - Strong,2/4,0
MSME100654,51.0,70.3,57.9,,58.7,B - Moderate,3/4,0
MSME100655,,85.3,,,85.3,A - Strong,1/4,0
MSME100656,50.5,56.7,50.5,48.6,51.9,C - Weak,4/4,0
MSME100657,51.1,58.4,,,54.1,C - Weak,2/4,0
MSME100658,69.9,63.9,,,67.4,B - Moderate,2/4,0
MSME100659,,,42.4,,42.4,C - Weak,1/4,0
MSME100660,,82.6,81.9,54.3,77.9,A - Strong,3/4,0
MSME100661,,23.2,,19.5,22.1,D - High Risk,2/4,1
MSME100662,,56.7,,,56.7,B - Moderate,1/4,0
MSME100663,,31.2,41.9,,37.0,C - Weak,2/4,0
MSME100664,90.3,93.2,87.9,,90.3,A - Strong,3/4,0
MSME100665,82.2,83.5,61.7,,75.7,A - Strong,3/4,0
MSME100666,,77.9,81.3,,79.8,A - Strong,2/4,0
MSME100667,77.1,,75.8,89.3,78.2,A - Strong,3/4,0
MSME100668,,39.7,40.6,,40.2,C - Weak,2/4,0
MSME100669,,58.6,,,58.6,B - Moderate,1/4,0
MSME100670,,52.1,57.1,,54.8,C - Weak,2/4,0
MSME100671,27.5,,23.0,,25.4,D - High Risk,2/4,1
MSME100672,,76.8,68.4,68.9,71.7,B - Moderate,3/4,0
MSME100673,,36.5,39.3,,38.0,C - Weak,2/4,0
MSME100674,79.1,83.4,68.4,,76.7,A - Strong,3/4,0
MSME100675,25.7,,,,25.7,D - High Risk,1/4,1
MSME100676,79.2,93.1,,65.5,82.2,A - Strong,3/4,0
MSME100677,32.5,29.8,,,31.4,D - High Risk,2/4,0
MSME100678,,59.6,,42.2,54.6,C - Weak,2/4,0
MSME100679,31.4,33.9,,,32.4,D - High Risk,2/4,1
MSME100680,37.7,52.2,,,43.7,C - Weak,2/4,0
MSME100681,49.2,38.5,,36.0,43.5,C - Weak,3/4,0
MSME100682,49.5,53.7,,,51.2,C - Weak,2/4,0
MSME100683,34.0,50.8,,,41.0,C - Weak,2/4,0
MSME100684,,,,,,Unscoreable,0/4,0
MSME100685,57.9,65.5,,,61.1,B - Moderate,2/4,0
MSME100686,,24.8,19.0,,21.6,D - High Risk,2/4,0
MSME100687,87.4,,90.4,90.9,89.1,A - Strong,3/4,0
MSME100688,48.6,70.1,48.7,,54.6,C - Weak,3/4,0
MSME100689,78.2,74.9,,92.2,79.0,A - Strong,3/4,0
MSME100690,56.0,64.0,,,59.3,B - Moderate,2/4,0
MSME100691,36.0,44.0,44.7,31.1,40.1,C - Weak,4/4,0
MSME100692,,43.1,,,43.1,C - Weak,1/4,0
MSME100693,60.6,69.7,,,64.4,B - Moderate,2/4,0
MSME100694,,61.2,67.8,,64.8,B - Moderate,2/4,0
MSME100695,,45.9,,,45.9,C - Weak,1/4,0
MSME100696,52.5,56.6,,,54.2,C - Weak,2/4,0
MSME100697,,54.7,,,54.7,C - Weak,1/4,0
MSME100698,,61.8,72.3,70.0,67.9,B - Moderate,3/4,0
MSME100699,,33.2,,,33.2,D - High Risk,1/4,0
MSME100700,52.9,46.8,,,50.4,C - Weak,2/4,0
MSME100701,64.8,78.6,,,70.5,B - Moderate,2/4,0
MSME100702,87.7,89.1,90.0,,88.9,A - Strong,3/4,0
MSME100703,76.1,73.6,,79.7,75.7,A - Strong,3/4,0
MSME100704,81.1,76.1,57.3,,71.8,B - Moderate,3/4,1
MSME100705,,19.5,26.8,,23.5,D - High Risk,2/4,1
MSME100706,,80.2,,,80.2,A - Strong,1/4,0
MSME100707,,80.0,70.8,,75.0,A - Strong,2/4,0
MSME100708,,,,,,Unscoreable,0/4,0
MSME100709,81.1,72.2,62.8,,72.5,B - Moderate,3/4,0
MSME100710,72.8,,72.7,79.8,73.7,B - Moderate,3/4,0
MSME100711,56.7,82.5,53.7,58.9,62.5,B - Moderate,4/4,0
MSME100712,77.2,,80.7,,78.8,A - Strong,2/4,0
MSME100713,58.4,77.9,,,66.5,B - Moderate,2/4,0
MSME100714,24.1,49.1,39.9,57.9,38.5,C - Weak,4/4,0
MSME100715,56.7,45.8,,,52.2,C - Weak,2/4,0
MSME100716,70.3,73.9,64.7,,69.4,B - Moderate,3/4,0
MSME100717,,27.8,24.6,,26.1,D - High Risk,2/4,0
MSME100718,80.2,70.9,,,76.3,A - Strong,2/4,0
MSME100719,80.3,,85.1,,82.5,A - Strong,2/4,0
MSME100720,,57.7,65.2,,61.8,B - Moderate,2/4,1
MSME100721,91.1,93.5,,,92.1,A - Strong,2/4,0
MSME100722,68.4,77.1,85.0,,76.4,A - Strong,3/4,0
MSME100723,78.2,87.2,71.5,67.6,77.4,A - Strong,4/4,0
MSME100724,40.4,37.2,,,39.1,C - Weak,2/4,0
MSME100725,,38.8,43.2,,41.2,C - Weak,2/4,0
MSME100726,,66.7,,,66.7,B - Moderate,1/4,0
MSME100727,18.9,,,,18.9,D - High Risk,1/4,0
MSME100728,,40.6,,,40.6,C - Weak,1/4,0
MSME100729,44.3,63.5,,,52.3,C - Weak,2/4,0
MSME100730,77.1,82.7,,,79.4,A - Strong,2/4,0
MSME100731,36.3,36.5,48.0,,40.3,C - Weak,3/4,0
MSME100732,,48.0,47.0,,47.5,C - Weak,2/4,0
MSME100733,22.0,34.8,19.6,,24.8,D - High Risk,3/4,0
MSME100734,34.6,,30.5,,32.7,D - High Risk,2/4,0
MSME100735,55.9,,36.9,,47.1,C - Weak,2/4,0
MSME100736,,43.5,,,43.5,C - Weak,1/4,0
MSME100737,80.3,79.7,56.5,,72.2,B - Moderate,3/4,0
MSME100738,,47.8,,,47.8,C - Weak,1/4,0
MSME100739,,74.4,70.7,,72.4,B - Moderate,2/4,0
MSME100740,,74.6,42.3,,57.0,B - Moderate,2/4,0
MSME100741,83.0,82.7,80.5,83.1,82.2,A - Strong,4/4,0
MSME100742,68.6,,82.7,81.2,75.9,A - Strong,3/4,0
MSME100743,,,,,,Unscoreable,0/4,0
MSME100744,49.6,77.5,,,61.2,B - Moderate,2/4,0
MSME100745,,,39.0,,39.0,C - Weak,1/4,0
MSME100746,,47.0,65.2,,56.9,B - Moderate,2/4,0
MSME100747,51.2,71.6,,,59.7,B - Moderate,2/4,1
MSME100748,69.5,,,,69.5,B - Moderate,1/4,0
MSME100749,,,,37.6,37.6,C - Weak,1/4,1
MSME100750,,61.0,,,61.0,B - Moderate,1/4,0
MSME100751,,72.3,,,72.3,B - Moderate,1/4,0
MSME100752,82.5,86.2,,,84.0,A - Strong,2/4,0
MSME100753,30.3,39.2,26.2,,31.4,D - High Risk,3/4,1
MSME100754,,23.5,,,23.5,D - High Risk,1/4,0
MSME100755,40.5,62.0,,,49.5,C - Weak,2/4,0
MSME100756,61.9,76.6,56.0,,64.0,B - Moderate,3/4,0
MSME100757,,59.3,,86.1,67.0,B - Moderate,2/4,0
MSME100758,51.5,63.9,57.2,,56.8,B - Moderate,3/4,0
MSME100759,75.7,88.6,,,81.1,A - Strong,2/4,0
MSME100760,77.4,,81.6,92.3,81.1,A - Strong,3/4,0
MSME100761,78.9,71.6,83.2,,78.3,A - Strong,3/4,0
MSME100762,63.9,72.5,,,67.5,B - Moderate,2/4,0
MSME100763,73.6,82.3,62.7,,72.4,B - Moderate,3/4,0
MSME100764,56.3,71.2,65.3,,63.4,B - Moderate,3/4,0
MSME100765,57.2,55.7,,,56.6,B - Moderate,2/4,0
MSME100766,36.7,54.3,37.2,,41.8,C - Weak,3/4,0
MSME100767,67.4,64.5,67.3,,66.6,B - Moderate,3/4,0
MSME100768,60.3,66.0,68.3,,64.5,B - Moderate,3/4,0
MSME100769,,,,,,Unscoreable,0/4,0
MSME100770,,83.4,66.0,,73.9,B - Moderate,2/4,0
MSME100771,46.2,74.3,,,57.9,B - Moderate,2/4,0
MSME100772,,65.9,65.7,70.3,66.5,B - Moderate,3/4,0
MSME100773,91.1,92.3,81.5,92.8,88.7,A - Strong,4/4,0
MSME100774,26.4,28.9,46.2,,33.7,D - High Risk,3/4,0
MSME100775,77.2,,,,77.2,A - Strong,1/4,0
MSME100776,,37.2,32.8,,34.8,D - High Risk,2/4,0
MSME100777,,49.9,,,49.9,C - Weak,1/4,0
MSME100778,82.5,80.8,75.0,76.0,79.2,A - Strong,4/4,0
MSME100779,,41.2,,,41.2,C - Weak,1/4,0
MSME100780,,24.7,,,24.7,D - High Risk,1/4,0
MSME100781,39.4,49.1,,52.2,44.7,C - Weak,3/4,1
MSME100782,,65.1,74.3,,70.1,B - Moderate,2/4,0
MSME100783,80.4,77.1,,,79.0,A - Strong,2/4,0
MSME100784,,,29.1,27.3,28.6,D - High Risk,2/4,1
MSME100785,,28.6,,,28.6,D - High Risk,1/4,1
MSME100786,27.2,26.4,36.9,,30.2,D - High Risk,3/4,1
MSME100787,21.5,,14.9,17.7,18.4,D - High Risk,3/4,1
MSME100788,78.0,80.6,72.8,,77.0,A - Strong,3/4,0
MSME100789,51.8,48.0,,,50.2,C - Weak,2/4,0
MSME100790,,34.6,,,34.6,D - High Risk,1/4,0
MSME100791,,78.6,,,78.6,A - Strong,1/4,0
MSME100792,,27.2,,19.5,25.0,D - High Risk,2/4,0
MSME100793,,46.6,,,46.6,C - Weak,1/4,0
MSME100794,,25.8,22.2,,23.8,D - High Risk,2/4,0
MSME100795,,26.1,38.5,,32.9,D - High Risk,2/4,0
MSME100796,,36.4,,39.4,37.3,C - Weak,2/4,0
MSME100797,77.3,71.7,71.8,,73.9,B - Moderate,3/4,0
MSME100798,42.0,,,55.4,45.0,C - Weak,2/4,0
MSME100799,,,47.3,44.1,46.5,C - Weak,2/4,1
MSME100800,,66.6,,66.8,66.7,B - Moderate,2/4,0
MSME100801,,34.3,60.8,,48.8,C - Weak,2/4,0
MSME100802,78.8,77.6,72.6,,76.4,A - Strong,3/4,0
MSME100803,25.8,46.1,,,34.3,D - High Risk,2/4,0
MSME100804,51.1,31.4,56.3,54.2,48.0,C - Weak,4/4,0
MSME100805,40.7,48.2,,,43.8,C - Weak,2/4,0
MSME100806,30.4,,16.0,,23.8,D - High Risk,2/4,0
MSME100807,20.0,30.5,,27.4,24.8,D - High Risk,3/4,1
MSME100808,77.4,81.1,67.2,,75.0,A - Strong,3/4,0
MSME100809,42.1,52.4,,24.5,43.3,C - Weak,3/4,1
MSME100810,55.1,37.0,66.9,,54.0,C - Weak,3/4,0
MSME100811,52.5,81.5,,,64.6,B - Moderate,2/4,0
MSME100812,38.8,53.5,,58.7,46.9,C - Weak,3/4,0
MSME100813,66.8,73.7,76.9,77.6,72.6,B - Moderate,4/4,0
MSME100814,,45.4,,,45.4,C - Weak,1/4,0
MSME100815,,,,77.1,77.1,A - Strong,1/4,0
MSME100816,,37.3,,,37.3,C - Weak,1/4,0
MSME100817,,,,,,Unscoreable,0/4,0
MSME100818,60.3,80.8,,66.0,68.4,B - Moderate,3/4,0
MSME100819,,60.2,,53.3,58.2,B - Moderate,2/4,0
MSME100820,21.1,,,,21.1,D - High Risk,1/4,1
MSME100821,63.1,73.2,,,67.3,B - Moderate,2/4,0
MSME100822,,41.5,,,41.5,C - Weak,1/4,1
MSME100823,75.1,78.4,,,76.5,A - Strong,2/4,0
MSME100824,82.6,81.8,77.9,80.0,80.7,A - Strong,4/4,0
MSME100825,,55.0,,,55.0,B - Moderate,1/4,0
MSME100826,86.0,87.2,,,86.5,A - Strong,2/4,0
MSME100827,37.3,39.7,,,38.3,C - Weak,2/4,0
MSME100828,20.0,29.3,22.4,,23.4,D - High Risk,3/4,1
MSME100829,48.9,63.9,,60.5,55.9,B - Moderate,3/4,0
MSME100830,86.1,79.6,,82.2,83.2,A - Strong,3/4,0
MSME100831,30.8,41.1,45.1,,38.4,C - Weak,3/4,0
MSME100832,,46.6,,,46.6,C - Weak,1/4,1
MSME100833,85.8,77.8,85.5,88.0,83.9,A - Strong,4/4,0
MSME100834,67.6,,77.8,,72.3,B - Moderate,2/4,0
MSME100835,34.5,35.4,,,34.9,D - High Risk,2/4,0
MSME100836,38.6,,,69.1,45.4,C - Weak,2/4,0
MSME100837,,,45.7,58.6,48.9,C - Weak,2/4,0
MSME100838,52.7,71.2,,,60.4,B - Moderate,2/4,0
MSME100839,39.6,,,39.8,39.6,C - Weak,2/4,0
MSME100840,,65.1,62.6,,63.7,B - Moderate,2/4,0
MSME100841,,31.0,,,31.0,D - High Risk,1/4,0
MSME100842,50.2,41.7,50.8,41.2,47.4,C - Weak,4/4,0
